Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
1,147.0,144.0,2.9999999999999996,0.6021962764550512,1
1,146.0,140.0,3.5,0.38008995538483514,0
1,152.0,161.99999999999997,2.5,0.7754292399816397,1
1,154.0,160.0,2.9999999999999996,0.7831418118460145,1
0,152.0,150.0,3.0,0.615876793607046,1
1,155.0,154.0,4.5,0.7464829378789433,1
0,136.0,146.0,2.0,0.22737825124372868,0
0,154.0,160.0,3.4999999999999996,0.6659115757640195,1
1,142.0,154.0,2.5,0.3635894826907613,0
0,137.0,150.0,3.4999999999999996,0.20327301313468776,0
0,153.0,147.0,3.4999999999999996,0.19766722145366056,0
0,161.0,164.0,4.0,0.8185467553670898,1
0,136.0,142.0,2.5000000000000004,0.20886442338979516,0
0,151.0,156.0,3.0,0.7230764227266991,1
0,158.0,160.0,5.5,0.8761882180760626,1
1,147.0,160.0,2.9999999999999996,0.4835851842795269,0
0,146.0,146.0,3.0,0.2594677662330477,0
1,157.0,151.0,4.0,0.46962881963675623,0
0,142.0,140.0,3.0,0.44188035602476256,0
1,161.0,158.0,3.5,0.7134536578484934,1
0,160.0,154.0,4.5,0.6539602636541838,1
0,156.0,152.0,4.5,0.2916199721586388,0
0,154.0,150.0,4.0,0.6286921764593802,1
0,156.0,150.0,3.4999999999999996,0.42672481712176785,0
0,148.0,142.0,3.0,0.40874242210305306,0
0,146.0,149.0,3.0,0.1963602999871802,0
1,154.0,148.0,4.0,0.5597125800873177,1
0,142.0,150.0,2.0,0.22890668015022603,0
0,152.0,155.0,5.000000000000001,0.8018416396705977,1
0,156.0,157.0,3.0,0.5138406470887915,1
0,144.0,150.0,3.0,0.2974579581059111,0
1,163.0,150.0,4.0,0.6038080286666032,1
1,163.0,170.0,4.5,0.6979613264722802,1
0,157.0,166.0,5.000000000000001,0.7791922237359803,1
0,140.0,146.0,3.0,0.36302078870342647,0
1,142.0,153.0,2.5,0.4344300223235048,0
1,130.0,142.0,2.9999999999999996,0.3928432797591839,0
1,142.0,154.0,3.5,0.5476125235217627,1
0,158.0,157.0,4.5,0.4573726202150419,0
0,140.0,146.0,2.5000000000000004,0.3753379672993472,0
0,140.0,148.0,3.4999999999999996,0.5976347315425578,1
0,158.0,144.0,5.000000000000001,0.6464975201215922,1
1,148.0,164.0,2.0,0.7303520046371497,1
1,161.99999999999997,160.0,4.5,0.5498609435538825,1
0,154.0,157.0,3.4999999999999996,0.3167059088747391,0
0,151.0,151.0,4.0,0.5625824091676072,1
1,138.0,148.0,2.9999999999999996,0.2021896622600718,0
0,161.99999999999997,150.0,4.5,0.7499089218553097,1
0,152.0,140.0,3.4999999999999996,0.47646345524610645,0
0,140.0,159.0,2.5000000000000004,0.2536671723862184,0
0,146.0,144.0,3.0,0.400458284870744,0
1,158.0,150.0,4.5,0.7950350485637355,1
1,150.0,156.0,3.5,0.732768037651431,1
1,154.0,166.0,2.9999999999999996,0.8179355538313586,1
0,150.0,170.0,2.5000000000000004,0.7024102517085795,1
0,146.0,144.0,3.4999999999999996,0.35054255884184027,0
0,156.0,154.0,5.000000000000001,0.40685127286113476,0
0,142.0,147.0,3.0,0.2167208309503586,0
1,152.0,153.0,2.9999999999999996,0.5367688118965519,1
0,142.0,130.0,3.4999999999999996,0.12281268705714152,0
1,156.0,168.0,4.0,0.7795945195653363,1
1,137.0,170.0,2.5,0.5296230681557914,1
1,134.0,148.0,2.5,0.4497478556816789,0
1,161.99999999999997,156.0,4.5,0.8187804578980986,1
1,160.0,170.0,4.0,0.6073810608666573,1
0,146.0,144.0,3.4999999999999996,0.14987879228132062,0
1,154.0,163.0,2.9999999999999996,0.39344531572833713,0
1,142.0,143.0,4.0,0.5072455479938831,1
0,142.0,154.0,2.5000000000000004,0.2793298912068138,0
0,169.0,160.0,4.0,0.8399224706995714,1
0,161.99999999999997,161.0,3.4999999999999996,0.7076937382115391,1
0,143.0,143.0,3.4999999999999996,0.1305304421079888,0
1,151.0,155.0,3.5,0.6311874733419406,1
0,148.0,144.0,3.4999999999999996,0.28162315256186454,0
1,170.0,166.0,5.0,0.9092910830420117,1
1,156.0,161.0,3.5,0.7085963941555359,1
0,164.0,156.0,3.4999999999999996,0.4963666605516013,0
0,147.0,150.0,5.000000000000001,0.41474874822767055,0
1,159.0,155.0,4.5,0.8150280130019181,1
1,148.0,154.0,2.5,0.24041472585215107,0
1,142.0,142.0,2.9999999999999996,0.5373121821502023,1
1,138.0,146.0,2.5,0.519741684158991,1
1,142.0,150.0,2.5,0.4069139298572127,0
1,148.0,147.0,2.9999999999999996,0.3871639137201825,0
0,150.0,164.0,4.0,0.8462405673929574,1
1,140.0,154.0,1.4999999999999998,0.375256260793513,0
0,163.0,168.0,4.5,0.9052454519687945,1
1,151.0,152.0,2.9999999999999996,0.3148757075058707,0
0,143.0,158.0,2.0,0.5756590921538518,1
1,147.0,148.0,2.0,0.2717295995892704,0
1,160.0,161.0,4.0,0.5494546771174448,1
0,158.0,146.0,4.0,0.4076762749706257,0
1,150.0,152.0,2.9999999999999996,0.27515230927922074,0
0,150.0,152.0,4.5,0.5095492150258442,1
1,152.0,161.0,4.0,0.45174636826814213,0
0,158.0,157.0,4.0,0.7101225573777351,1
0,136.0,143.0,2.5000000000000004,0.4051417655917914,0
0,151.0,142.0,3.4999999999999996,0.3406223589349465,0
0,153.0,170.0,5.000000000000001,0.536732018582025,1
1,135.0,155.0,1.4999999999999998,0.6111674504654498,1
0,148.0,166.0,3.4999999999999996,0.6255881440951228,1
0,146.0,140.0,3.4999999999999996,0.20591024662477014,0
1,166.99999999999997,160.0,4.5,0.7922512634311952,1
0,136.0,154.0,3.0,0.24419416675902705,0
0,152.0,150.0,4.5,0.7231697990580519,1
1,165.0,166.0,4.0,0.7300670783158036,1
1,146.0,150.0,4.0,0.3856727161512071,0
0,142.0,147.0,3.4999999999999996,0.3750550813071436,0
0,153.0,161.99999999999997,2.5000000000000004,0.6221888469739647,1
0,154.0,146.0,4.5,0.4891032984952772,0
0,146.0,139.0,4.0,0.2040005384668444,0
1,146.0,148.0,4.5,0.31567687975856257,0
1,151.0,160.0,3.5,0.7835537234720762,1
0,163.0,152.0,4.5,0.5343365655788843,1
1,156.0,157.0,2.9999999999999996,0.4908020197779054,0
0,145.0,146.0,3.0,0.4910936284494335,0
0,144.0,136.0,3.0,0.431402295552078,0
0,154.0,156.0,4.0,0.39115961720410664,0
1,142.0,154.0,2.9999999999999996,0.5461049648778091,1
0,164.0,151.0,5.5,0.45391104090792705,0
0,152.0,148.0,4.5,0.23956793218656136,0
0,143.0,149.0,3.0,0.1469348843545002,0
1,170.0,157.0,4.0,0.7682426570669518,1
0,146.0,146.0,3.4999999999999996,0.14704439122840274,0
1,142.0,151.0,2.5,0.30449512990177907,0
1,148.0,158.0,2.9999999999999996,0.34380760847530895,0
1,136.0,160.0,2.5,0.3189876643785193,0
0,159.0,158.0,4.0,0.46908359395741844,0
0,154.0,146.0,3.0,0.19426782050306146,0
0,150.0,146.0,3.4999999999999996,0.1553105617407427,0
0,152.0,148.0,5.000000000000001,0.4060599351360265,0
1,154.0,156.0,4.5,0.42630732668049615,0
0,164.0,156.0,4.0,0.5874074982160549,1
0,142.0,152.0,3.4999999999999996,0.39392055456787567,0
1,152.0,166.99999999999997,3.5,0.7342120317704298,1
1,140.0,135.0,2.9999999999999996,-0.005685608514258422,0
1,160.0,132.0,4.5,0.22178675254705954,0
0,144.0,153.0,3.0,0.5472181017129809,1
0,144.0,144.0,2.5000000000000004,0.13780836739887137,0
1,142.0,161.99999999999997,2.5,0.7250102025965206,1
0,160.0,164.0,5.000000000000001,0.9547439803964016,1
1,161.0,170.0,3.5,0.6004218868471751,1
0,142.0,150.0,3.0,0.6051494850218428,1
1,155.0,152.0,3.5,0.6264142347778575,1
0,145.0,142.0,3.0,0.3891425105562007,0
1,155.0,170.0,5.0,0.7820661932505831,1
0,148.0,144.0,3.4999999999999996,0.16503994285594814,0
0,142.0,150.0,4.0,0.3946188956034311,0
0,148.0,145.0,3.0,0.41932615597156164,0
1,152.0,161.99999999999997,4.0,0.8989083866947928,1
0,159.0,152.0,5.000000000000001,0.600418111676266,1
1,152.0,150.0,2.9999999999999996,0.3386874344117362,0
1,138.0,161.99999999999997,3.5,0.6864776077055538,1
1,150.0,161.99999999999997,2.5,0.36933546230822634,0
0,148.0,142.0,4.0,0.439712633740798,0
1,151.0,160.0,2.0,0.7456427442967491,1
0,148.0,161.99999999999997,3.0,0.5699148493713164,1
0,153.0,158.0,2.5000000000000004,0.3853012266469222,0
1,152.0,152.0,2.5,0.2856623553575468,0
1,130.0,163.0,1.4999999999999998,0.2789922059005795,0
1,143.0,150.0,2.9999999999999996,0.6491568967531871,1
0,166.0,168.0,4.5,0.6357585064725952,1
1,143.0,152.0,2.5,0.19797913279846235,0
0,158.0,151.0,4.0,0.4031100638123949,0
0,140.0,154.0,3.0,0.32571984670221077,0
0,144.0,168.0,4.0,0.6960260411172107,1
1,170.0,152.0,5.0,0.6920939492724805,1
1,146.0,158.0,2.9999999999999996,0.6861757586129595,1
0,152.0,153.0,3.4999999999999996,0.27843981051502453,0
0,146.0,144.0,5.000000000000001,0.5570896014198026,1
1,137.0,153.0,2.0,0.16085247702710742,0
1,170.0,170.0,4.0,0.6978873725845467,1
