Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
0,148.0,144.0,3.0,-3.7631391429367516,0
1,153.0,161.99999999999997,4.0,-6.46449134844427,0
0,151.0,156.0,3.4999999999999996,-6.245102158347307,0
1,156.0,168.0,2.9999999999999996,-0.189652902479165,0
1,154.0,159.0,4.0,9.103878419193421,1
0,148.0,150.0,4.0,0.8779930829189417,1
1,152.0,170.0,4.0,0.7227814583267222,1
0,148.0,154.0,4.0,2.5122990049215987,1
0,159.0,152.0,5.000000000000001,2.5094424598984886,1
1,137.0,170.0,2.5,-1.4582224950665292,0
1,148.0,147.0,2.9999999999999996,-0.40147029432598136,0
1,144.0,130.0,2.5,2.41761686920916,1
0,159.0,156.0,5.000000000000001,1.5805670371800806,1
0,152.0,147.0,4.5,-4.14876720917291,0
0,152.0,147.0,5.5,0.011108345647455886,0
0,160.0,154.0,4.5,0.9692499037542766,1
1,148.0,154.0,3.5,7.454519741133936,1
1,163.0,144.0,4.5,0.3029974143551089,0
1,160.0,156.0,4.5,-2.453078731736164,0
0,160.0,160.0,5.000000000000001,-1.6683187005425284,0
0,147.0,156.0,3.4999999999999996,-3.148636305287157,0
1,151.0,166.0,2.9999999999999996,-5.668211652855365,0
0,146.0,139.0,4.0,-0.4826178665728625,0
1,143.0,152.0,2.5,4.909614210514316,1
1,152.0,157.0,2.9999999999999996,0.18491659197943788,0
0,158.0,157.0,4.0,6.240953258572179,1
1,142.0,148.0,2.5,-1.2231609906729657,0
0,137.0,150.0,3.4999999999999996,0.9477446011744107,1
1,140.0,156.0,3.5,-4.836686740207073,0
0,150.0,164.0,4.0,6.207460842138539,1
1,144.0,160.0,3.5,2.2223064650594058,1
1,148.0,142.0,2.9999999999999996,13.557206487351337,1
1,136.0,154.0,2.0,-2.4290549142257896,0
1,166.0,165.0,3.5,0.6988411442672188,1
1,163.0,170.0,4.5,-0.6977502796365684,0
0,153.0,146.0,4.0,4.08164974424514,1
0,140.0,146.0,2.0,2.991059986303421,1
0,148.0,142.0,3.0,4.086106674638932,1
0,145.0,158.0,3.0,-2.7595417366888944,0
1,148.0,160.0,2.9999999999999996,2.109064346782062,1
1,150.0,159.0,4.0,-6.515047368767399,0
0,158.0,156.0,4.0,-3.0979651947693077,0
1,144.0,166.99999999999997,2.9999999999999996,4.783376229735841,1
1,158.0,168.0,3.5,1.7842533180481839,1
1,155.0,150.0,4.5,-5.766548404518183,0
0,166.0,168.0,4.5,1.1012979566948513,1
0,145.0,158.0,4.0,0.5167444657709209,1
1,142.0,156.0,2.9999999999999996,-2.672221858141652,0
1,159.0,148.0,4.5,5.071349788119607,1
1,146.0,150.0,4.0,1.016579118343333,1
1,153.0,164.0,3.5,1.4195553492293598,1
0,140.0,150.0,2.5000000000000004,-0.4963857175586033,0
0,150.0,156.0,3.4999999999999996,-4.339120431720784,0
0,140.0,132.0,3.0,-3.8948294581888794,0
0,152.0,154.0,4.0,5.008740506502176,1
