Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
0,148.0,144.0,3.0,0.36666666666666675,0
1,153.0,161.99999999999997,4.0,0.7222727272727273,1
0,151.0,156.0,3.4999999999999996,0.5838888888888891,1
1,156.0,168.0,2.9999999999999996,0.7909090909090911,1
1,154.0,159.0,4.0,0.6822727272727274,1
0,148.0,150.0,4.0,0.5011111111111112,1
1,152.0,170.0,4.0,0.8372727272727274,1
0,148.0,154.0,4.0,0.5611111111111112,1
0,159.0,152.0,5.000000000000001,0.6305555555555558,1
1,137.0,170.0,2.5,0.7077272727272728,1
1,148.0,147.0,2.9999999999999996,0.4359090909090911,0
1,144.0,130.0,2.5,0.14272727272727276,0
0,159.0,156.0,5.000000000000001,0.6905555555555557,1
0,152.0,147.0,4.5,0.4983333333333336,0
0,152.0,147.0,5.5,0.542777777777778,1
0,160.0,154.0,4.5,0.6433333333333333,1
1,148.0,154.0,3.5,0.5590909090909092,1
1,163.0,144.0,4.5,0.5204545454545456,1
1,160.0,156.0,4.5,0.6854545454545458,1
0,160.0,160.0,5.000000000000001,0.7555555555555555,1
0,147.0,156.0,3.4999999999999996,0.5638888888888891,1
1,151.0,166.0,2.9999999999999996,0.7359090909090912,1
0,146.0,139.0,4.0,0.32611111111111124,0
1,143.0,152.0,2.5,0.46772727272727294,0
1,152.0,157.0,2.9999999999999996,0.6059090909090912,1
0,158.0,157.0,4.0,0.6561111111111113,1
1,142.0,148.0,2.5,0.4027272727272729,0
0,137.0,150.0,3.4999999999999996,0.42388888888888887,0
1,140.0,156.0,3.5,0.5490909090909093,1
0,150.0,164.0,4.0,0.7211111111111115,1
1,144.0,160.0,3.5,0.6290909090909091,1
1,148.0,142.0,2.9999999999999996,0.36090909090909107,0
1,136.0,154.0,2.0,0.4445454545454547,0
1,166.0,165.0,3.5,0.8140909090909092,1
1,163.0,170.0,4.5,0.9104545454545455,1
0,153.0,146.0,4.0,0.46611111111111136,0
0,140.0,146.0,2.0,0.3122222222222224,0
0,148.0,142.0,3.0,0.33666666666666684,0
0,145.0,158.0,3.0,0.5616666666666668,1
1,148.0,160.0,2.9999999999999996,0.630909090909091,1
1,150.0,159.0,4.0,0.6622727272727273,1
0,158.0,156.0,4.0,0.6411111111111114,1
1,144.0,166.99999999999997,2.9999999999999996,0.7159090909090908,1
1,158.0,168.0,3.5,0.8190909090909092,1
1,155.0,150.0,4.5,0.5704545454545454,1
0,166.0,168.0,4.5,0.8833333333333335,1
0,145.0,158.0,4.0,0.6061111111111113,1
1,142.0,156.0,2.9999999999999996,0.5409090909090911,1
1,159.0,148.0,4.5,0.5604545454545455,1
1,146.0,150.0,4.0,0.5072727272727273,1
1,153.0,164.0,3.5,0.7340909090909096,1
0,140.0,150.0,2.5000000000000004,0.39444444444444443,0
0,150.0,156.0,3.4999999999999996,0.5788888888888891,1
0,140.0,132.0,3.0,0.14666666666666683,0
0,152.0,154.0,4.0,0.5811111111111112,1
1,150.0,161.99999999999997,2.5,0.6527272727272726,1
0,156.0,163.0,3.4999999999999996,0.7138888888888891,1
0,163.0,154.0,3.0,0.5916666666666668,1
0,150.0,166.0,3.0,0.7066666666666668,1
1,150.0,156.0,3.5,0.5990909090909093,1
1,149.0,152.0,2.9999999999999996,0.5159090909090911,1
0,147.0,141.0,3.0,0.31666666666666693,0
1,161.99999999999997,160.0,4.5,0.7554545454545454,1
1,155.0,154.0,4.5,0.6304545454545455,1
1,148.0,161.99999999999997,2.5,0.6427272727272727,1
1,146.0,148.0,4.5,0.4954545454545456,0
1,149.0,163.0,3.5,0.6990909090909092,1
0,150.0,152.0,4.0,0.5411111111111113,1
1,158.0,154.0,4.5,0.6454545454545456,1
0,161.99999999999997,145.0,5.000000000000001,0.5405555555555556,1
0,150.0,170.0,2.5000000000000004,0.7444444444444445,1
0,158.0,140.0,3.4999999999999996,0.37888888888888894,0
1,169.0,150.0,4.0,0.6222727272727274,1
0,149.0,151.0,3.0,0.4766666666666669,0
0,148.0,145.0,3.0,0.38166666666666665,0
1,151.0,160.0,2.0,0.6095454545454546,1
1,151.0,166.0,3.5,0.7540909090909094,1
1,151.0,153.0,3.5,0.5590909090909093,1
0,150.0,169.0,4.5,0.8183333333333336,1
0,164.0,161.99999999999997,5.000000000000001,0.8055555555555556,1
1,160.0,148.0,3.5,0.5290909090909092,1
1,146.0,146.0,2.9999999999999996,0.41090909090909117,0
0,157.0,166.0,5.000000000000001,0.8305555555555558,1
1,148.0,161.0,4.0,0.6822727272727276,1
0,152.0,168.0,4.0,0.7911111111111113,1
1,170.0,163.0,4.0,0.8222727272727274,1
1,158.0,149.0,4.5,0.5704545454545455,1
0,150.0,150.0,4.0,0.5111111111111112,1
0,146.0,146.0,3.4999999999999996,0.4088888888888892,0
0,144.0,147.0,3.4999999999999996,0.4138888888888891,0
1,130.0,161.0,2.5,0.5377272727272729,1
1,165.0,161.0,3.5,0.7490909090909094,1
1,154.0,152.0,4.0,0.5772727272727275,1
1,148.0,164.0,2.0,0.654545454545455,1
