Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
0,148.0,144.0,3.0,0.3537878787878788,0
1,153.0,161.99999999999997,4.0,0.7823347107438015,1
0,151.0,156.0,3.4999999999999996,0.6349747474747478,1
1,156.0,168.0,2.9999999999999996,0.9138429752066117,1
1,154.0,159.0,4.0,0.7152892561983472,1
0,148.0,150.0,4.0,0.5002525252525253,1
1,152.0,170.0,4.0,0.9630165289256198,1
0,148.0,154.0,4.0,0.5911616161616163,1
0,159.0,152.0,5.000000000000001,0.568308080808081,1
1,137.0,170.0,2.5,0.9335743801652892,1
1,148.0,147.0,2.9999999999999996,0.4274793388429754,0
1,144.0,130.0,2.5,0.032438016528925626,0
0,159.0,156.0,5.000000000000001,0.659217171717172,1
0,152.0,147.0,4.5,0.44166666666666693,0
0,152.0,147.0,5.5,0.451767676767677,0
0,160.0,154.0,4.5,0.6098484848484849,1
1,148.0,154.0,3.5,0.5907024793388431,1
1,163.0,144.0,4.5,0.3887396694214877,0
1,160.0,156.0,4.5,0.6580578512396696,1
0,160.0,160.0,5.000000000000001,0.7512626262626262,1
0,147.0,156.0,3.4999999999999996,0.6304292929292932,1
1,151.0,166.0,2.9999999999999996,0.8627066115702483,1
0,146.0,139.0,4.0,0.24797979797979805,0
1,143.0,152.0,2.5,0.5313016528925623,1
1,152.0,157.0,2.9999999999999996,0.6592975206611573,1
0,158.0,157.0,4.0,0.670707070707071,1
1,142.0,148.0,2.5,0.4392561983471076,0
0,137.0,150.0,3.4999999999999996,0.48270202020202024,0
1,140.0,156.0,3.5,0.6270661157024796,1
0,150.0,164.0,4.0,0.8207070707070712,1
1,144.0,160.0,3.5,0.7225206611570247,1
1,148.0,142.0,2.9999999999999996,0.3138429752066118,0
1,136.0,154.0,2.0,0.5646694214876034,1
1,166.0,165.0,3.5,0.8611570247933884,1
1,163.0,170.0,4.5,0.9796487603305785,1
0,153.0,146.0,4.0,0.4150252525252528,0
0,140.0,146.0,2.0,0.3800505050505053,0
0,148.0,142.0,3.0,0.30833333333333357,0
0,145.0,158.0,3.0,0.6685606060606062,1
1,148.0,160.0,2.9999999999999996,0.7229338842975207,1
1,150.0,159.0,4.0,0.7107438016528926,1
0,158.0,156.0,4.0,0.6479797979797983,1
1,144.0,166.99999999999997,2.9999999999999996,0.877479338842975,1
1,158.0,168.0,3.5,0.9202479338842977,1
1,155.0,150.0,4.5,0.5160123966942148,1
0,166.0,168.0,4.5,0.9348484848484849,1
0,145.0,158.0,4.0,0.6786616161616164,1
1,142.0,156.0,2.9999999999999996,0.6252066115702483,1
1,159.0,148.0,4.5,0.4751033057851241,0
1,146.0,150.0,4.0,0.5016528925619834,1
1,153.0,164.0,3.5,0.8236570247933889,1
0,140.0,150.0,2.5000000000000004,0.476010101010101,0
0,150.0,156.0,3.4999999999999996,0.6338383838383841,1
0,140.0,132.0,3.0,0.07196969696969721,0
0,152.0,154.0,4.0,0.5957070707070709,1
1,150.0,161.99999999999997,2.5,0.7665289256198344,1
0,156.0,163.0,3.4999999999999996,0.7997474747474749,1
0,163.0,154.0,3.0,0.5981060606060606,1
0,150.0,166.0,3.0,0.8560606060606063,1
1,150.0,156.0,3.5,0.638429752066116,1
1,149.0,152.0,2.9999999999999996,0.5422520661157028,1
0,147.0,141.0,3.0,0.2844696969696973,0
1,161.99999999999997,160.0,4.5,0.7512396694214876,1
1,155.0,154.0,4.5,0.6069214876033059,1
1,148.0,161.99999999999997,2.5,0.7642561983471072,1
1,146.0,148.0,4.5,0.46033057851239684,0
1,149.0,163.0,3.5,0.7963842975206613,1
0,150.0,152.0,4.0,0.5479797979797982,1
1,158.0,154.0,4.5,0.6103305785123968,1
0,161.99999999999997,145.0,5.000000000000001,0.4126262626262626,0
0,150.0,170.0,2.5000000000000004,0.9419191919191918,1
0,158.0,140.0,3.4999999999999996,0.2792929292929293,0
1,169.0,150.0,4.0,0.5277892561983472,1
0,149.0,151.0,3.0,0.5140151515151519,1
0,148.0,145.0,3.0,0.37651515151515147,0
1,151.0,160.0,2.0,0.7180785123966942,1
1,151.0,166.0,3.5,0.866838842975207,1
1,151.0,153.0,3.5,0.5713842975206613,1
0,150.0,169.0,4.5,0.9393939393939398,1
0,164.0,161.99999999999997,5.000000000000001,0.8012626262626261,1
1,160.0,148.0,3.5,0.4679752066115704,0
1,146.0,146.0,2.9999999999999996,0.4024793388429755,0
0,157.0,166.0,5.000000000000001,0.884217171717172,1
1,148.0,161.0,4.0,0.7539256198347111,1
0,152.0,168.0,4.0,0.9138888888888891,1
1,170.0,163.0,4.0,0.8243801652892563,1
1,158.0,149.0,4.5,0.49669421487603316,0
0,150.0,150.0,4.0,0.5025252525252525,1
0,146.0,146.0,3.4999999999999996,0.40202020202020233,0
0,144.0,147.0,3.4999999999999996,0.4224747474747477,0
1,130.0,161.0,2.5,0.7210743801652895,1
1,165.0,161.0,3.5,0.7691115702479342,1
1,154.0,152.0,4.0,0.5561983471074382,1
1,148.0,164.0,2.0,0.8055785123966946,1
1,158.0,168.0,3.5,0.9202479338842977,1
0,150.0,152.0,3.0,0.5378787878787881,1
1,146.0,140.0,3.5,0.2702479338842975,0
1,154.0,156.0,4.5,0.6512396694214878,1
0,141.0,134.0,3.0,0.11856060606060614,0
0,140.0,159.0,2.5000000000000004,0.6805555555555556,1
0,144.0,136.0,3.0,0.16742424242424275,0
1,130.0,152.0,2.0,0.5123966942148762,1
0,150.0,161.99999999999997,3.4999999999999996,0.77020202020202,1
0,157.0,156.0,4.5,0.6518939393939396,1
1,157.0,153.0,2.9999999999999996,0.5740702479338844,1
1,140.0,140.0,3.5,0.2634297520661157,0
1,140.0,154.0,1.4999999999999998,0.5650826446280992,1
1,160.0,150.0,5.0,0.5258264462809917,1
1,144.0,148.0,2.9999999999999996,0.44566115702479353,0
0,161.99999999999997,157.0,4.0,0.6752525252525255,1
0,140.0,142.0,3.0,0.2992424242424245,0
1,130.0,150.0,1.0,0.4586776859504132,0
0,154.0,144.0,5.000000000000001,0.3808080808080809,0
0,146.0,149.0,4.0,0.4752525252525253,0
1,152.0,153.0,2.9999999999999996,0.5683884297520663,1
0,150.0,143.0,2.5000000000000004,0.3282828282828284,0
0,142.0,146.0,3.0,0.39242424242424273,0
1,154.0,170.0,4.5,0.9694214876033057,1
1,144.0,156.0,2.9999999999999996,0.6274793388429755,1
0,164.0,152.0,4.0,0.5638888888888892,1
0,146.0,144.0,3.4999999999999996,0.35656565656565664,0
0,148.0,147.0,3.4999999999999996,0.42702020202020224,0
0,145.0,154.0,3.4999999999999996,0.5827020202020203,1
1,142.0,140.0,3.5,0.26570247933884295,0
0,154.0,150.0,4.0,0.5070707070707071,1
0,164.0,151.0,5.5,0.5563131313131316,1
0,138.0,142.0,2.0,0.2868686868686871,0
0,144.0,150.0,3.0,0.4856060606060606,0
1,146.0,148.0,4.0,0.4561983471074382,0
0,157.0,170.0,4.0,0.9650252525252525,1
1,151.0,158.0,4.0,0.6891528925619836,1
0,146.0,158.0,4.0,0.67979797979798,1
1,150.0,144.0,4.5,0.37396694214876036,0
1,152.0,150.0,3.5,0.5043388429752066,1
0,152.0,146.0,5.000000000000001,0.4239898989898993,0
0,156.0,150.0,4.0,0.5093434343434343,1
1,152.0,161.99999999999997,4.0,0.7811983471074379,1
0,150.0,130.0,4.5,0.05303030303030304,0
0,161.99999999999997,150.0,4.5,0.5212121212121212,1
1,138.0,133.0,2.5,0.09380165289256215,0
0,156.0,160.0,5.000000000000001,0.7467171717171717,1
1,138.0,161.99999999999997,2.5,0.752892561983471,1
0,142.0,150.0,4.0,0.49343434343434345,0
0,155.0,140.0,4.5,0.2859848484848485,0
0,147.0,147.0,2.5000000000000004,0.41578282828282853,0
0,158.0,152.0,4.5,0.5621212121212124,1
0,161.99999999999997,152.0,4.5,0.5666666666666669,1
1,165.0,156.0,4.0,0.6596074380165292,1
1,155.0,160.0,2.9999999999999996,0.7308884297520661,1
0,155.0,159.0,4.5,0.7178030303030304,1
1,166.99999999999997,160.0,4.5,0.7569214876033057,1
0,152.0,140.0,3.4999999999999996,0.2724747474747475,0
1,152.0,161.99999999999997,2.5,0.7688016528925619,1
0,133.0,147.0,2.5000000000000004,0.3998737373737376,0
0,158.0,144.0,4.5,0.3803030303030304,0
1,158.0,153.0,4.0,0.5834710743801654,1
0,159.0,152.0,3.4999999999999996,0.5531565656565659,1
1,157.0,154.0,4.5,0.6091942148760331,1
0,148.0,154.0,4.0,0.5911616161616163,1
0,158.0,170.0,4.0,0.9661616161616162,1
0,140.0,130.0,3.4999999999999996,0.03156565656565656,0
1,150.0,156.0,3.5,0.638429752066116,1
0,154.0,144.0,3.4999999999999996,0.36565656565656574,0
0,148.0,144.0,3.4999999999999996,0.3588383838383839,0
1,163.0,161.0,4.0,0.7709710743801655,1
1,154.0,163.0,2.9999999999999996,0.7979338842975208,1
1,142.0,154.0,2.5,0.575619834710744,1
0,154.0,144.0,3.4999999999999996,0.36565656565656574,0
0,149.0,160.0,4.0,0.7286616161616162,1
1,150.0,153.0,4.0,0.5743801652892563,1
0,148.0,147.0,3.4999999999999996,0.42702020202020224,0
0,153.0,159.0,5.000000000000001,0.7205808080808082,1
1,150.0,135.0,4.5,0.16942148760330578,0
0,158.0,142.0,4.5,0.3348484848484851,0
1,148.0,161.99999999999997,2.9999999999999996,0.768388429752066,1
0,152.0,138.0,5.000000000000001,0.24217171717171734,0
0,158.0,160.0,5.5,0.7540404040404041,1
1,140.0,146.0,4.0,0.40392561983471104,0
0,152.0,161.0,3.4999999999999996,0.749747474747475,1
1,148.0,153.0,3.5,0.5679752066115704,1
1,163.0,161.0,5.5,0.7833677685950415,1
0,148.0,153.0,4.5,0.5734848484848486,1
0,154.0,161.99999999999997,3.4999999999999996,0.7747474747474745,1
0,136.0,143.0,2.5000000000000004,0.3123737373737375,0
0,153.0,144.0,3.4999999999999996,0.3645202020202021,0
1,142.0,154.0,2.9999999999999996,0.5797520661157026,1
1,140.0,154.0,3.5,0.581611570247934,1
0,158.0,144.0,5.000000000000001,0.38535353535353545,0
1,165.0,166.0,4.0,0.8868801652892565,1
0,153.0,150.0,4.5,0.5109848484848485,1
0,141.0,148.0,2.5000000000000004,0.43169191919191935,0
0,170.0,152.0,5.000000000000001,0.580808080808081,1
1,157.0,151.0,4.0,0.5368801652892565,1
1,144.0,157.0,3.5,0.6543388429752068,1
1,158.0,161.99999999999997,2.9999999999999996,0.7797520661157024,1
0,138.0,153.0,3.0,0.5469696969696971,1
0,158.0,152.0,4.0,0.5570707070707074,1
1,142.0,143.0,4.0,0.33801652892562,0
0,150.0,145.0,3.4999999999999996,0.3838383838383838,0
1,142.0,161.99999999999997,2.5,0.7574380165289254,1
0,156.0,150.0,4.0,0.5093434343434343,1
0,153.0,158.0,2.5000000000000004,0.6726010101010101,1
1,160.0,160.0,3.5,0.7407024793388429,1
0,160.0,150.0,4.5,0.5189393939393939,1
1,154.0,156.0,4.5,0.6512396694214878,1
0,152.0,152.0,4.0,0.5502525252525255,1
1,153.0,154.0,3.5,0.5963842975206612,1
0,154.0,150.0,4.0,0.5070707070707071,1
1,152.0,166.99999999999997,3.5,0.8907024793388428,1
1,144.0,166.99999999999997,2.5,0.8733471074380164,1
0,165.0,160.0,4.5,0.7518939393939393,1
0,150.0,169.0,3.4999999999999996,0.9292929292929297,1
0,142.0,146.0,2.5000000000000004,0.3873737373737377,0
1,142.0,150.0,2.5,0.4847107438016529,0
1,138.0,161.99999999999997,3.5,0.7611570247933883,1
1,145.0,150.0,3.5,0.4963842975206611,0
0,159.0,158.0,4.0,0.6945707070707072,1
0,150.0,132.0,4.0,0.09343434343434368,0
1,160.0,159.0,3.5,0.7179752066115703,1
0,150.0,159.0,3.4999999999999996,0.7020202020202021,1
0,156.0,144.0,4.5,0.3780303030303031,0
0,157.0,164.0,3.0,0.8185606060606064,1
0,146.0,155.0,3.4999999999999996,0.6065656565656565,1
0,169.0,160.0,4.0,0.7513888888888889,1
0,147.0,148.0,3.0,0.4435606060606062,0
0,133.0,148.0,2.5000000000000004,0.42260101010101025,0
0,150.0,164.0,3.0,0.810606060606061,1
0,158.0,146.0,4.5,0.42575757575757606,0
0,148.0,148.0,3.0,0.4446969696969698,0
1,156.0,158.0,4.5,0.6989669421487604,1
0,154.0,151.0,3.4999999999999996,0.5247474747474751,1
0,146.0,153.0,2.5000000000000004,0.5510101010101011,1
1,146.0,164.0,2.9999999999999996,0.8115702479338848,1
0,152.0,142.0,3.4999999999999996,0.31792929292929323,0
1,150.0,145.0,2.9999999999999996,0.38429752066115697,0
1,163.0,164.0,4.5,0.8432851239669426,1
1,142.0,160.0,2.5,0.7119834710743802,1
1,161.0,158.0,3.5,0.6963842975206613,1
1,147.0,146.0,2.0,0.3953512396694218,0
1,155.0,152.0,3.5,0.5532024793388433,1
1,136.0,169.0,1.4999999999999998,0.901446280991736,1
1,170.0,170.0,4.0,0.9834710743801652,1
0,143.0,148.0,3.4999999999999996,0.4440656565656567,0
1,142.0,143.0,3.5,0.3338842975206613,0
1,153.0,144.0,3.5,0.3691115702479339,0
0,156.0,154.0,5.000000000000001,0.6103535353535354,1
0,158.0,154.0,4.0,0.6025252525252527,1
1,148.0,166.0,5.0,0.875826446280992,1
1,170.0,155.0,5.999999999999999,0.659090909090909,1
1,136.0,164.0,1.4999999999999998,0.7878099173553723,1
1,158.0,148.0,4.0,0.4698347107438018,0
0,145.0,152.0,3.4999999999999996,0.537247474747475,1
1,144.0,151.0,2.9999999999999996,0.5138429752066119,1
1,145.0,156.0,2.0,0.6203512396694217,1
0,148.0,142.0,4.0,0.3184343434343437,0
1,147.0,148.0,2.0,0.4408057851239671,0
1,147.0,144.0,2.9999999999999996,0.35816115702479345,0
0,154.0,158.0,3.4999999999999996,0.6838383838383839,1
1,154.0,166.0,2.9999999999999996,0.8661157024793391,1
1,149.0,156.0,3.5,0.6372933884297524,1
1,142.0,159.0,2.9999999999999996,0.6933884297520663,1
1,146.0,152.0,3.5,0.5429752066115705,1
1,152.0,160.0,3.5,0.7316115702479339,1
0,153.0,143.0,4.0,0.34684343434343445,0
1,158.0,161.99999999999997,2.5,0.7756198347107437,1
1,141.0,146.0,3.5,0.400929752066116,0
1,153.0,164.0,4.0,0.8277892561983475,1
1,146.0,154.0,2.5,0.5801652892561984,1
0,148.0,161.99999999999997,3.0,0.7628787878787877,1
0,154.0,161.99999999999997,4.0,0.7797979797979796,1
0,138.0,152.0,2.5000000000000004,0.5191919191919194,1
0,157.0,158.0,4.5,0.6973484848484849,1
