Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
0,148.0,144.0,3.0,0.1448520769821368,0
1,153.0,161.99999999999997,4.0,0.6242248375010144,1
0,151.0,156.0,3.4999999999999996,0.20914096455983597,0
1,156.0,168.0,2.9999999999999996,0.8119518592562028,1
1,154.0,159.0,4.0,0.9934132483586235,1
0,148.0,150.0,4.0,0.34493130855445503,0
1,152.0,170.0,4.0,0.8640316576702892,1
0,148.0,154.0,4.0,0.41787228993785475,0
0,159.0,152.0,5.000000000000001,0.4821434689048697,0
1,137.0,170.0,2.5,0.7047906497445489,1
1,148.0,147.0,2.9999999999999996,0.6058855911266989,1
1,144.0,130.0,2.5,0.5091449671847744,1
0,159.0,156.0,5.000000000000001,0.49100491667024293,0
0,152.0,147.0,4.5,0.22932943088178845,0
0,152.0,147.0,5.5,0.3692522456782235,0
0,160.0,154.0,4.5,0.4457590253716347,0
1,148.0,154.0,3.5,0.8731281450435,1
1,163.0,144.0,4.5,0.7041506929346353,1
1,160.0,156.0,4.5,0.7193737892823535,1
0,160.0,160.0,5.000000000000001,0.44590777322717756,0
0,147.0,156.0,3.4999999999999996,0.27038594421967305,0
1,151.0,166.0,2.9999999999999996,0.6387378904967977,1
0,146.0,139.0,4.0,0.21460353481716,0
1,143.0,152.0,2.5,0.7438615673840702,1
1,152.0,157.0,2.9999999999999996,0.7169202632843344,1
0,158.0,157.0,4.0,0.5755678129457861,1
1,142.0,148.0,2.5,0.554417187354388,1
0,137.0,150.0,3.4999999999999996,0.2842538002145455,0
1,140.0,156.0,3.5,0.5495563163433081,1
0,150.0,164.0,4.0,0.5985430025349451,1
1,144.0,160.0,3.5,0.7742811464749699,1
1,148.0,142.0,2.9999999999999996,0.9147483440019655,1
1,136.0,154.0,2.0,0.5334478695685977,1
1,166.0,165.0,3.5,0.8652153467884987,1
1,163.0,170.0,4.5,0.8876736672515101,1
0,153.0,146.0,4.0,0.4131477250876101,0
0,140.0,146.0,2.0,0.26148946262054856,0
0,148.0,142.0,3.0,0.32504155575486227,0
0,145.0,158.0,3.0,0.27010867880499995,0
1,148.0,160.0,2.9999999999999996,0.7729197904877334,1
1,150.0,159.0,4.0,0.5867734369929363,1
0,158.0,156.0,4.0,0.3340740182789156,0
1,144.0,166.99999999999997,2.9999999999999996,0.8797567542282444,1
1,158.0,168.0,3.5,0.8840798177996896,1
1,155.0,150.0,4.5,0.5682037141294696,1
0,166.0,168.0,4.5,0.5856018933618159,1
0,145.0,158.0,4.0,0.3879417597924212,0
1,142.0,156.0,2.9999999999999996,0.5970543020313072,1
1,159.0,148.0,4.5,0.8392761689454145,1
1,146.0,150.0,4.0,0.6867099325040379,1
1,153.0,164.0,3.5,0.8226707019125523,1
0,140.0,150.0,2.5000000000000004,0.22434961632029415,0
0,150.0,156.0,3.4999999999999996,0.25274884105883233,0
0,140.0,132.0,3.0,0.01297648576750031,0
0,152.0,154.0,4.0,0.4964499941440359,0
1,150.0,161.99999999999997,2.5,0.5819119836971377,1
0,156.0,163.0,3.4999999999999996,0.3721359842006691,0
0,163.0,154.0,3.0,0.4581857614352938,0
0,150.0,166.0,3.0,0.24518674814396504,0
1,150.0,156.0,3.5,0.6842855382100843,1
1,149.0,152.0,2.9999999999999996,0.6717984112828458,1
0,147.0,141.0,3.0,0.31541323507437147,0
1,161.99999999999997,160.0,4.5,1.0047098938422203,1
1,155.0,154.0,4.5,0.9248773073305983,1
1,148.0,161.99999999999997,2.5,0.7025822712796062,1
1,146.0,148.0,4.5,0.5733900595921542,1
1,149.0,163.0,3.5,0.7020975113745873,1
0,150.0,152.0,4.0,0.3930908131818252,0
1,158.0,154.0,4.5,0.7986078789295252,1
0,161.99999999999997,145.0,5.000000000000001,0.300798441685882,0
0,150.0,170.0,2.5000000000000004,0.3812551962237492,0
0,158.0,140.0,3.4999999999999996,0.2950547671641652,0
1,169.0,150.0,4.0,0.7809565687477722,1
0,149.0,151.0,3.0,0.3692834175516772,0
0,148.0,145.0,3.0,0.2607834506689857,0
1,151.0,160.0,2.0,0.5687718304847422,1
1,151.0,166.0,3.5,0.9166304758842236,1
1,151.0,153.0,3.5,0.5325770117223226,1
0,150.0,169.0,4.5,0.5731824637803479,1
0,164.0,161.99999999999997,5.000000000000001,0.4475938699563887,0
1,160.0,148.0,3.5,0.8325229577781731,1
1,146.0,146.0,2.9999999999999996,0.604374322325585,1
0,157.0,166.0,5.000000000000001,0.4365336937227342,0
1,148.0,161.0,4.0,0.9410640008512521,1
0,152.0,168.0,4.0,0.41577366748554684,0
1,170.0,163.0,4.0,0.9348002807482879,1
1,158.0,149.0,4.5,0.7508630809220938,1
0,150.0,150.0,4.0,0.40489361218866654,0
0,146.0,146.0,3.4999999999999996,0.20372254251205202,0
0,144.0,147.0,3.4999999999999996,0.32937045901362777,0
1,130.0,161.0,2.5,0.7430631354364958,1
1,165.0,161.0,3.5,0.9027891062856892,1
1,154.0,152.0,4.0,0.6992578372949808,1
1,148.0,164.0,2.0,0.5887720567844121,1
1,158.0,168.0,3.5,0.8813537209210174,1
0,150.0,152.0,3.0,0.40246611324066167,0
1,146.0,140.0,3.5,0.49166448791729717,0
1,154.0,156.0,4.5,0.7369836652360632,1
0,141.0,134.0,3.0,-0.013525373852040085,0
0,140.0,159.0,2.5000000000000004,0.15391304527360605,0
0,144.0,136.0,3.0,0.12140084443538221,0
1,130.0,152.0,2.0,0.5668516621253179,1
0,150.0,161.99999999999997,3.4999999999999996,0.4884742439635651,0
0,157.0,156.0,4.5,0.4442968293548073,0
1,157.0,153.0,2.9999999999999996,0.6349076493589283,1
1,140.0,140.0,3.5,0.7085697858374269,1
1,140.0,154.0,1.4999999999999998,0.5546756769855814,1
1,160.0,150.0,5.0,0.7941259542871145,1
1,144.0,148.0,2.9999999999999996,0.7147322428392089,1
0,161.99999999999997,157.0,4.0,0.60410276807943,1
0,140.0,142.0,3.0,0.16630537078407429,0
1,130.0,150.0,1.0,0.5333614930324718,1
0,154.0,144.0,5.000000000000001,0.22808595636546403,0
0,146.0,149.0,4.0,0.3858095408733542,0
1,152.0,153.0,2.9999999999999996,0.7203438916756634,1
0,150.0,143.0,2.5000000000000004,0.2687677403846564,0
0,142.0,146.0,3.0,0.2994110247220748,0
1,154.0,170.0,4.5,0.804201683613489,1
1,144.0,156.0,2.9999999999999996,0.6418410374083656,1
0,164.0,152.0,4.0,0.29942946110129987,0
0,146.0,144.0,3.4999999999999996,0.3515421980584484,0
0,148.0,147.0,3.4999999999999996,0.43220171500963794,0
0,145.0,154.0,3.4999999999999996,0.4116223277993781,0
1,142.0,140.0,3.5,0.6811139967767053,1
0,154.0,150.0,4.0,0.5258042099027307,1
0,164.0,151.0,5.5,0.6404626791178372,1
0,138.0,142.0,2.0,0.18358474722208568,0
0,144.0,150.0,3.0,0.3534337076817155,0
