Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
0,148.0,144.0,3.0,0.1258349829650428,0
1,153.0,161.99999999999997,4.0,0.6394637652399422,1
0,151.0,156.0,3.4999999999999996,0.18004552296439438,0
1,156.0,168.0,2.9999999999999996,0.8247140970184406,1
1,154.0,159.0,4.0,1.0102547402001154,1
0,148.0,150.0,4.0,0.31921905784220433,0
1,152.0,170.0,4.0,0.8744628931015248,1
0,148.0,154.0,4.0,0.3895959366615016,0
0,159.0,152.0,5.000000000000001,0.4487745230359239,0
1,137.0,170.0,2.5,0.7235260809799802,1
1,148.0,147.0,2.9999999999999996,0.6346734699145778,1
1,144.0,130.0,2.5,0.5512778343176417,1
0,159.0,156.0,5.000000000000001,0.4550718682371945,0
0,152.0,147.0,4.5,0.202833704386062,0
0,152.0,147.0,5.5,0.3399075163334942,0
0,160.0,154.0,4.5,0.4122120168246262,0
1,148.0,154.0,3.5,0.8962633431786982,1
1,163.0,144.0,4.5,0.7265574528413953,1
1,160.0,156.0,4.5,0.7350497799583443,1
0,160.0,160.0,5.000000000000001,0.40709010940951373,0
0,147.0,156.0,3.4999999999999996,0.24257255390628274,0
1,151.0,166.0,2.9999999999999996,0.6543847436436511,1
0,146.0,139.0,4.0,0.196583591797217,0
1,143.0,152.0,2.5,0.7722123832348861,1
1,152.0,157.0,2.9999999999999996,0.7380158343799056,1
0,158.0,157.0,4.0,0.5421632545412277,1
1,142.0,148.0,2.5,0.5856526185898194,1
0,137.0,150.0,3.4999999999999996,0.26349169195243727,0
1,140.0,156.0,3.5,0.5739735657605577,1
0,150.0,164.0,4.0,0.5632153672073098,1
1,144.0,160.0,3.5,0.7948522420460656,1
1,148.0,142.0,2.9999999999999996,0.9467413509949725,1
1,136.0,154.0,2.0,0.5639257250464533,1
1,166.0,165.0,3.5,0.8755300321031841,1
1,163.0,170.0,4.5,0.8934137604916034,1
0,153.0,146.0,4.0,0.38839701283689787,0
0,140.0,146.0,2.0,0.2466034227345087,0
0,148.0,142.0,3.0,0.3073065130198196,0
0,145.0,158.0,3.0,0.2430787642750854,0
1,148.0,160.0,2.9999999999999996,0.7933743359422788,1
1,150.0,159.0,4.0,0.6048969801164794,1
0,158.0,156.0,4.0,0.30131048551538286,0
1,144.0,166.99999999999997,2.9999999999999996,0.8970061714776618,1
1,158.0,168.0,3.5,0.8950355287554006,1
1,155.0,150.0,4.5,0.5893284227541782,1
0,166.0,168.0,4.5,0.5411574489173714,1
0,145.0,158.0,4.0,0.35806284241350383,0
1,142.0,156.0,2.9999999999999996,0.6219960269730322,1
1,159.0,148.0,4.5,0.8604008775701231,1
1,146.0,150.0,4.0,0.7118847576788632,1
1,153.0,164.0,3.5,0.8377930795349301,1
0,140.0,150.0,2.5000000000000004,0.20547497244565033,0
0,150.0,156.0,3.4999999999999996,0.22397391228390356,0
0,140.0,132.0,3.0,0.004215802006816552,0
0,152.0,154.0,4.0,0.4668915895856314,0
1,150.0,161.99999999999997,2.5,0.6016089533941074,1
0,156.0,163.0,3.4999999999999996,0.3369507990154839,0
0,163.0,154.0,3.0,0.4279507187002511,0
0,150.0,166.0,3.0,0.2114260643832813,0
1,150.0,156.0,3.5,0.7054976594222055,1
1,149.0,152.0,2.9999999999999996,0.6970606490450836,1
0,147.0,141.0,3.0,0.2986397308008672,0
1,161.99999999999997,160.0,4.5,1.017180756313083,1
1,155.0,154.0,4.5,0.9434379133912044,1
1,148.0,161.99999999999997,2.5,0.7229202666176014,1
1,146.0,148.0,4.5,0.5986814348835295,1
1,149.0,163.0,3.5,0.719142965920042,1
0,150.0,152.0,4.0,0.36545548554649765,0
1,158.0,154.0,4.5,0.8162069465285928,1
0,161.99999999999997,145.0,5.000000000000001,0.27095513684257716,0
0,150.0,170.0,2.5000000000000004,0.34635491132346435,0
0,158.0,140.0,3.4999999999999996,0.27397214608154413,0
1,169.0,150.0,4.0,0.7987595990508025,1
0,149.0,151.0,3.0,0.3454586312268909,0
0,148.0,145.0,3.0,0.24112533101086608,0
1,151.0,160.0,2.0,0.5905958398087516,1
