Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
0,148.0,144.0,3.0,0.16481481481481486,0
1,153.0,161.99999999999997,4.0,0.8679292929292929,1
0,151.0,156.0,3.4999999999999996,0.2521604938271606,0
1,156.0,168.0,2.9999999999999996,0.8893939393939395,1
1,154.0,159.0,4.0,0.854040404040404,1
0,148.0,150.0,4.0,0.2228395061728395,0
1,152.0,170.0,4.0,0.9095959595959596,1
0,148.0,154.0,4.0,0.24506172839506177,0
0,159.0,152.0,5.000000000000001,0.2891975308641976,0
1,137.0,170.0,2.5,0.8376262626262627,1
1,148.0,147.0,2.9999999999999996,0.7505050505050507,1
1,144.0,130.0,2.5,0.6348484848484849,1
0,159.0,156.0,5.000000000000001,0.31141975308641984,0
0,152.0,147.0,4.5,0.22962962962962974,0
0,152.0,147.0,5.5,0.2543209876543211,0
0,160.0,154.0,4.5,0.29074074074074074,0
1,148.0,154.0,3.5,0.7994949494949495,1
1,163.0,144.0,4.5,0.8058080808080809,1
1,160.0,156.0,4.5,0.8641414141414142,1
0,160.0,160.0,5.000000000000001,0.33641975308641975,0
0,147.0,156.0,3.4999999999999996,0.24104938271604948,0
1,151.0,166.0,2.9999999999999996,0.8643939393939395,1
0,146.0,139.0,4.0,0.1561728395061729,0
1,143.0,152.0,2.5,0.7542929292929293,1
1,152.0,157.0,2.9999999999999996,0.8171717171717172,1
0,158.0,157.0,4.0,0.28950617283950625,0
1,142.0,148.0,2.5,0.7292929292929293,1
0,137.0,150.0,3.4999999999999996,0.1799382716049383,0
1,140.0,156.0,3.5,0.7883838383838384,1
0,150.0,164.0,4.0,0.3061728395061729,0
1,144.0,160.0,3.5,0.8217171717171716,1
1,148.0,142.0,2.9999999999999996,0.7227272727272729,1
1,136.0,154.0,2.0,0.735858585858586,1
1,166.0,165.0,3.5,0.9106060606060606,1
1,163.0,170.0,4.5,0.9502525252525252,1
0,153.0,146.0,4.0,0.21450617283950627,0
0,140.0,146.0,2.0,0.12901234567901243,0
0,148.0,142.0,3.0,0.1537037037037038,0
0,145.0,158.0,3.0,0.23425925925925928,0
1,148.0,160.0,2.9999999999999996,0.8227272727272728,1
1,150.0,159.0,4.0,0.842929292929293,1
0,158.0,156.0,4.0,0.2839506172839507,0
1,144.0,166.99999999999997,2.9999999999999996,0.8505050505050504,1
1,158.0,168.0,3.5,0.9050505050505051,1
1,155.0,150.0,4.5,0.8169191919191919,1
0,166.0,168.0,4.5,0.38518518518518524,0
0,145.0,158.0,4.0,0.25895061728395063,0
1,142.0,156.0,2.9999999999999996,0.7838383838383839,1
1,159.0,148.0,4.5,0.8169191919191919,1
1,146.0,150.0,4.0,0.781818181818182,1
1,153.0,164.0,3.5,0.868939393939394,1
0,140.0,150.0,2.5000000000000004,0.16358024691358025,0
0,150.0,156.0,3.4999999999999996,0.24938271604938278,0
0,140.0,132.0,3.0,0.07592592592592598,0
0,152.0,154.0,4.0,0.25617283950617287,0
1,150.0,161.99999999999997,2.5,0.8292929292929293,1
