Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
1,0.42500000000000027,0.3684210526315792,0.4545454545454545,0.4563770543340726,0
1,0.40000000000000036,0.26315789473684204,0.5454545454545454,0.37986966571811537,0
1,0.5500000000000003,0.8421052631578951,0.36363636363636365,0.6883202977570938,1
1,0.6000000000000001,0.7894736842105261,0.4545454545454545,0.6910924772017387,1
0,0.5500000000000003,0.5,0.3333333333333333,0.5145086920547426,1
1,0.625,0.6315789473684208,0.7272727272727273,0.6674496976236355,1
0,0.15000000000000036,0.40000000000000036,0.1111111111111111,0.2972534280265237,0
0,0.6000000000000001,0.75,0.44444444444444436,0.6502934262639151,1
1,0.30000000000000027,0.6315789473684208,0.36363636363636365,0.4806891884041809,0
0,0.17500000000000027,0.5,0.44444444444444436,0.3897657137380487,0
0,0.5750000000000002,0.42500000000000027,0.44444444444444436,0.4226445554018433,0
0,0.7750000000000004,0.8500000000000005,0.5555555555555556,0.7665982399623071,1
0,0.15000000000000036,0.30000000000000027,0.22222222222222227,0.27132844023351477,0
0,0.5250000000000004,0.6500000000000004,0.3333333333333333,0.5919486178786734,1
0,0.7000000000000002,0.75,0.8888888888888888,0.7794598658374348,1
1,0.42500000000000027,0.7894736842105261,0.4545454545454545,0.6031811516884412,1
0,0.40000000000000036,0.40000000000000036,0.3333333333333333,0.3792268865799431,0
1,0.6750000000000003,0.5526315789473686,0.6363636363636364,0.5735597352192173,1
0,0.30000000000000027,0.25,0.3333333333333333,0.3397094045382859,0
1,0.7750000000000004,0.736842105263158,0.5454545454545454,0.6983845114740049,1
0,0.75,0.6000000000000001,0.6666666666666667,0.6474587193975035,1
0,0.6500000000000004,0.5500000000000003,0.6666666666666667,0.5389906610983946,1
0,0.6000000000000001,0.5,0.5555555555555556,0.5606273241807649,1
0,0.6500000000000004,0.5,0.44444444444444436,0.5104560745354648,1
0,0.4500000000000002,0.30000000000000027,0.3333333333333333,0.37708181775394406,0
0,0.40000000000000036,0.4750000000000001,0.3333333333333333,0.39660539333076944,0
1,0.6000000000000001,0.47368421052631593,0.6363636363636364,0.5476028030988034,1
0,0.30000000000000027,0.5,0.1111111111111111,0.361559113807823,0
0,0.5500000000000003,0.625,0.7777777777777779,0.6728127723785641,1
0,0.6500000000000004,0.6750000000000003,0.3333333333333333,0.5801014627510919,1
0,0.3500000000000001,0.5,0.3333333333333333,0.41882492495451557,0
1,0.8250000000000002,0.5263157894736845,0.6363636363636364,0.6137376822883448,1
1,0.8250000000000002,1.0000000000000004,0.7272727272727273,0.8339559016580926,1
0,0.6750000000000003,0.9000000000000004,0.7777777777777779,0.7982828891916407,1
0,0.25,0.40000000000000036,0.3333333333333333,0.37593749107401875,0
1,0.30000000000000027,0.6052631578947367,0.36363636363636365,0.4841994015938875,0
1,0.0,0.3157894736842106,0.4545454545454545,0.3251906655212148,0
1,0.30000000000000027,0.6315789473684208,0.5454545454545454,0.5465847056612902,1
0,0.7000000000000002,0.6750000000000003,0.6666666666666667,0.6301411907096752,1
0,0.25,0.40000000000000036,0.22222222222222227,0.36062314901542514,0
0,0.25,0.4500000000000002,0.44444444444444436,0.4606380574196227,0
0,0.7000000000000002,0.3500000000000001,0.7777777777777779,0.555743948468763,1
1,0.4500000000000002,0.8947368421052633,0.2727272727272727,0.6700751856164252,1
1,0.7999999999999998,0.7894736842105261,0.7272727272727273,0.7200726671796759,1
0,0.6000000000000001,0.6750000000000003,0.44444444444444436,0.550452292886059,1
