Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
1,155.0,170.0,5.0,0.8607954545454546,1
0,161.99999999999997,142.0,5.000000000000001,0.5444444444444445,1
0,166.0,168.0,4.5,0.8666666666666669,0
1,148.0,166.0,5.0,0.7670454545454548,0
1,142.0,148.0,2.5,0.3909090909090911,1
0,141.0,154.0,3.0,0.45208333333333345,0
0,154.0,148.0,3.0,0.4583333333333334,0
0,152.0,166.0,4.0,0.7263888888888892,1
0,160.0,164.0,5.000000000000001,0.8069444444444447,1
0,150.0,152.0,4.0,0.538888888888889,1
1,137.0,144.0,2.0,0.2869318181818183,0
1,151.0,161.0,3.5,0.6551136363636366,1
1,144.0,161.99999999999997,3.5,0.6238636363636363,1
0,146.0,153.0,2.5000000000000004,0.44305555555555576,1
1,164.0,164.0,4.0,0.7965909090909095,1
0,164.0,163.0,3.4999999999999996,0.7361111111111113,1
0,140.0,142.0,4.0,0.35138888888888903,1
0,142.0,166.0,3.4999999999999996,0.6361111111111113,1
1,160.0,164.0,3.5,0.7488636363636366,1
0,148.0,144.0,3.4999999999999996,0.3986111111111112,1
0,157.0,148.0,3.4999999999999996,0.5048611111111112,0
1,154.0,152.0,4.0,0.5840909090909092,0
1,150.0,152.0,3.5,0.5363636363636365,1
0,147.0,141.0,3.0,0.32708333333333356,1
0,146.0,148.0,3.4999999999999996,0.4361111111111113,0
1,146.0,147.0,3.5,0.4488636363636366,0
1,153.0,154.0,3.5,0.5801136363636364,0
0,135.0,150.0,3.0,0.3645833333333333,1
0,139.0,142.0,2.5000000000000004,0.26180555555555574,0
0,140.0,130.0,3.4999999999999996,0.1736111111111111,1
0,146.0,141.0,3.0,0.3208333333333336,0
1,158.0,157.0,4.5,0.6943181818181821,1
1,149.0,164.0,2.9999999999999996,0.6573863636363639,0
0,142.0,147.0,3.4999999999999996,0.3986111111111113,0
0,147.0,150.0,3.0,0.4395833333333334,0
1,144.0,149.0,2.9999999999999996,0.4386363636363637,0
1,148.0,154.0,2.5,0.503409090909091,1
1,151.0,160.0,2.9999999999999996,0.6198863636363637,1
1,149.0,148.0,3.5,0.48011363636363646,0
0,145.0,142.0,3.0,0.32708333333333345,1
0,159.0,150.0,4.0,0.570138888888889,1
0,152.0,147.0,3.4999999999999996,0.4611111111111113,1
1,155.0,160.0,5.0,0.7357954545454546,1
1,155.0,158.0,3.5,0.6426136363636364,1
1,147.0,165.0,3.5,0.6801136363636364,1
1,146.0,154.0,2.5,0.4909090909090911,1
0,140.0,146.0,2.0,0.29027777777777797,1
0,148.0,148.0,3.4999999999999996,0.44861111111111124,0
0,140.0,146.0,2.5000000000000004,0.31805555555555576,0
1,163.0,164.0,4.5,0.8130681818181822,0
1,149.0,148.0,3.5,0.48011363636363646,0
1,138.0,146.0,2.5,0.34090909090909116,1
1,164.0,156.0,4.0,0.6965909090909094,1
1,148.0,158.0,2.9999999999999996,0.5761363636363638,1
1,157.0,151.0,4.0,0.5903409090909093,0
0,148.0,161.99999999999997,3.0,0.5958333333333333,0
1,132.0,151.0,2.5,0.3659090909090912,1
0,148.0,151.0,3.4999999999999996,0.4861111111111113,0
0,145.0,158.0,4.0,0.5826388888888889,0
1,147.0,160.0,2.9999999999999996,0.5948863636363637,1
1,153.0,158.0,3.5,0.6301136363636365,1
0,146.0,164.0,3.4999999999999996,0.6361111111111114,1
1,161.99999999999997,163.0,4.5,0.7943181818181819,1
1,156.0,154.0,4.0,0.6215909090909092,0
1,146.0,140.0,3.5,0.36136363636363644,1
0,147.0,155.0,3.0,0.5020833333333334,1
0,156.0,154.0,3.0,0.5458333333333335,0
1,144.0,138.0,2.9999999999999996,0.30113636363636376,0
0,141.0,158.0,2.5000000000000004,0.47430555555555576,1
1,146.0,148.0,4.0,0.48409090909090924,1
0,144.0,145.0,3.0,0.35833333333333334,0
1,152.0,147.0,4.0,0.5090909090909093,1
1,166.99999999999997,160.0,4.5,0.7880681818181818,0
0,150.0,146.0,3.0,0.4083333333333335,0
1,156.0,153.0,4.0,0.6090909090909092,1
1,154.0,161.99999999999997,3.5,0.6863636363636363,1
1,170.0,150.0,5.5,0.7272727272727273,1
0,145.0,154.0,3.4999999999999996,0.5048611111111111,0
0,138.0,152.0,2.5000000000000004,0.38055555555555576,1
0,154.0,155.0,4.5,0.6291666666666667,1
1,154.0,161.99999999999997,2.5,0.6409090909090909,1
1,144.0,158.0,2.5,0.528409090909091,1
