Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
0,148.0,144.0,3.0,0.22820512820512828,0
1,153.0,161.99999999999997,4.0,0.8171328671328671,1
0,151.0,156.0,3.4999999999999996,0.3491452991452993,0
1,156.0,168.0,2.9999999999999996,0.8468531468531469,1
1,154.0,159.0,4.0,0.797902097902098,1
0,148.0,150.0,4.0,0.30854700854700856,0
1,152.0,170.0,4.0,0.874825174825175,1
0,148.0,154.0,4.0,0.33931623931623944,0
0,159.0,152.0,5.000000000000001,0.40042735042735056,0
1,137.0,170.0,2.5,0.7751748251748253,1
1,148.0,147.0,2.9999999999999996,0.6545454545454547,1
1,144.0,130.0,2.5,0.49440559440559445,0
0,159.0,156.0,5.000000000000001,0.43119658119658133,0
0,152.0,147.0,4.5,0.3179487179487181,0
0,152.0,147.0,5.5,0.3521367521367523,0
0,160.0,154.0,4.5,0.40256410256410263,0
1,148.0,154.0,3.5,0.7223776223776225,1
1,163.0,144.0,4.5,0.7311188811188812,1
1,160.0,156.0,4.5,0.811888111888112,1
0,160.0,160.0,5.000000000000001,0.4658119658119658,0
0,147.0,156.0,3.4999999999999996,0.3337606837606839,0
1,151.0,166.0,2.9999999999999996,0.8122377622377625,1
0,146.0,139.0,4.0,0.21623931623931633,0
1,143.0,152.0,2.5,0.65979020979021,1
1,152.0,157.0,2.9999999999999996,0.746853146853147,1
0,158.0,157.0,4.0,0.400854700854701,0
1,142.0,148.0,2.5,0.6251748251748254,1
0,137.0,150.0,3.4999999999999996,0.2491452991452992,0
1,140.0,156.0,3.5,0.7069930069930073,1
0,150.0,164.0,4.0,0.4239316239316241,0
1,144.0,160.0,3.5,0.7531468531468533,1
1,148.0,142.0,2.9999999999999996,0.6160839160839162,1
1,136.0,154.0,2.0,0.6342657342657344,1
1,166.0,165.0,3.5,0.8762237762237765,1
1,163.0,170.0,4.5,0.9311188811188812,1
0,153.0,146.0,4.0,0.2970085470085472,0
0,140.0,146.0,2.0,0.17863247863247875,0
0,148.0,142.0,3.0,0.21282051282051295,0
0,145.0,158.0,3.0,0.32435897435897443,0
1,148.0,160.0,2.9999999999999996,0.7545454545454545,1
1,150.0,159.0,4.0,0.7825174825174825,1
0,158.0,156.0,4.0,0.3931623931623933,0
1,144.0,166.99999999999997,2.9999999999999996,0.7930069930069931,1
1,158.0,168.0,3.5,0.8685314685314687,1
1,155.0,150.0,4.5,0.7465034965034965,1
0,166.0,168.0,4.5,0.5333333333333334,1
0,145.0,158.0,4.0,0.3585470085470086,0
1,142.0,156.0,2.9999999999999996,0.7006993006993009,1
1,159.0,148.0,4.5,0.7465034965034966,1
1,146.0,150.0,4.0,0.697902097902098,1
1,153.0,164.0,3.5,0.8185314685314689,1
0,140.0,150.0,2.5000000000000004,0.22649572649572652,0
0,150.0,156.0,3.4999999999999996,0.3452991452991454,0
0,140.0,132.0,3.0,0.10512820512820521,0
0,152.0,154.0,4.0,0.3547008547008548,0
1,150.0,161.99999999999997,2.5,0.7636363636363636,1
0,156.0,163.0,3.4999999999999996,0.4222222222222223,0
0,163.0,154.0,3.0,0.36282051282051286,0
0,150.0,166.0,3.0,0.40512820512820524,0
1,150.0,156.0,3.5,0.7454545454545456,1
1,149.0,152.0,2.9999999999999996,0.6968531468531469,1
0,147.0,141.0,3.0,0.20128205128205146,0
1,161.99999999999997,160.0,4.5,0.8503496503496504,1
1,155.0,154.0,4.5,0.7772727272727273,1
1,148.0,161.99999999999997,2.5,0.7559440559440559,1
1,146.0,148.0,4.5,0.6965034965034966,1
1,149.0,163.0,3.5,0.7954545454545456,1
0,150.0,152.0,4.0,0.3316239316239317,0
1,158.0,154.0,4.5,0.7888111888111888,1
0,161.99999999999997,145.0,5.000000000000001,0.3581196581196581,0
0,150.0,170.0,2.5000000000000004,0.4188034188034188,0
0,158.0,140.0,3.4999999999999996,0.25299145299145304,0
1,169.0,150.0,4.0,0.7863636363636365,1
0,149.0,151.0,3.0,0.28589743589743605,0
0,148.0,145.0,3.0,0.23589743589743595,0
1,151.0,160.0,2.0,0.7381118881118882,1
1,151.0,166.0,3.5,0.8262237762237765,1
1,151.0,153.0,3.5,0.7262237762237764,1
0,150.0,169.0,4.5,0.47948717948717967,0
0,164.0,161.99999999999997,5.000000000000001,0.49658119658119665,0
1,160.0,148.0,3.5,0.7223776223776225,1
1,146.0,146.0,2.9999999999999996,0.6391608391608393,1
0,157.0,166.0,5.000000000000001,0.5004273504273506,1
1,148.0,161.0,4.0,0.7902097902097904,1
0,152.0,168.0,4.0,0.4623931623931625,0
1,170.0,163.0,4.0,0.8902097902097903,1
1,158.0,149.0,4.5,0.7503496503496504,1
0,150.0,150.0,4.0,0.3162393162393162,0
0,146.0,146.0,3.4999999999999996,0.25299145299145315,0
0,144.0,147.0,3.4999999999999996,0.2529914529914531,0
1,130.0,161.0,2.5,0.6790209790209791,1
1,165.0,161.0,3.5,0.8416083916083918,1
1,154.0,152.0,4.0,0.7440559440559442,1
1,148.0,164.0,2.0,0.7573426573426576,1
1,158.0,168.0,3.5,0.8685314685314687,1
0,150.0,152.0,3.0,0.29743589743589754,0
1,146.0,140.0,3.5,0.6069930069930072,1
1,154.0,156.0,4.5,0.788811188811189,1
0,141.0,134.0,3.0,0.12435897435897444,0
0,140.0,159.0,2.5000000000000004,0.2957264957264958,0
0,144.0,136.0,3.0,0.1512820512820514,0
1,130.0,152.0,2.0,0.595804195804196,1
0,150.0,161.99999999999997,3.4999999999999996,0.3914529914529914,0
0,157.0,156.0,4.5,0.4064102564102566,0
1,157.0,153.0,2.9999999999999996,0.7353146853146854,1
1,140.0,140.0,3.5,0.583916083916084,1
1,140.0,154.0,1.4999999999999998,0.6356643356643357,1
1,160.0,150.0,5.0,0.7797202797202798,1
1,144.0,148.0,2.9999999999999996,0.646853146853147,1
0,161.99999999999997,157.0,4.0,0.4162393162393163,0
0,140.0,142.0,3.0,0.18205128205128213,0
1,130.0,150.0,1.0,0.5524475524475525,1
0,154.0,144.0,5.000000000000001,0.31965811965811974,0
0,146.0,149.0,4.0,0.29316239316239323,0
1,152.0,153.0,2.9999999999999996,0.7160839160839162,1
0,150.0,143.0,2.5000000000000004,0.2111111111111112,0
0,142.0,146.0,3.0,0.22051282051282067,0
1,154.0,170.0,4.5,0.8965034965034966,1
1,144.0,156.0,2.9999999999999996,0.7083916083916085,1
0,164.0,152.0,4.0,0.38547008547008565,0
0,146.0,144.0,3.4999999999999996,0.2376068376068377,0
0,148.0,147.0,3.4999999999999996,0.2683760683760685,0
0,145.0,154.0,3.4999999999999996,0.3106837606837607,0
1,142.0,140.0,3.5,0.5916083916083917,1
0,154.0,150.0,4.0,0.33162393162393167,0
0,164.0,151.0,5.5,0.42905982905982926,0
0,138.0,142.0,2.0,0.14017094017094028,0
0,144.0,150.0,3.0,0.258974358974359,0
1,146.0,148.0,4.0,0.6825174825174827,1
0,157.0,170.0,4.0,0.49700854700854713,0
1,151.0,158.0,4.0,0.7786713286713288,1
0,146.0,158.0,4.0,0.36239316239316255,0
1,150.0,144.0,4.5,0.6811188811188812,1
1,152.0,150.0,3.5,0.706993006993007,1
0,152.0,146.0,5.000000000000001,0.3273504273504275,0
0,156.0,150.0,4.0,0.33931623931623944,0
1,152.0,161.99999999999997,4.0,0.8132867132867133,1
0,150.0,130.0,4.5,0.17948717948717952,0
0,161.99999999999997,150.0,4.5,0.3794871794871795,0
1,138.0,133.0,2.5,0.4944055944055945,0
0,156.0,160.0,5.000000000000001,0.4504273504273505,0
1,138.0,161.99999999999997,2.5,0.7174825174825176,1
0,142.0,150.0,4.0,0.28547008547008557,0
0,155.0,140.0,4.5,0.27564102564102566,0
0,147.0,147.0,2.5000000000000004,0.2303418803418805,0
0,158.0,152.0,4.5,0.37948717948717964,0
0,161.99999999999997,152.0,4.5,0.39487179487179497,0
1,165.0,156.0,4.0,0.8171328671328673,1
1,155.0,160.0,2.9999999999999996,0.7814685314685315,1
0,155.0,159.0,4.5,0.42179487179487185,0
1,166.99999999999997,160.0,4.5,0.8695804195804195,1
0,152.0,140.0,3.4999999999999996,0.22991452991452993,0
1,152.0,161.99999999999997,2.5,0.7713286713286713,1
0,133.0,147.0,2.5000000000000004,0.17649572649572662,0
0,158.0,144.0,4.5,0.31794871794871804,0
1,158.0,153.0,4.0,0.7671328671328672,1
0,159.0,152.0,3.4999999999999996,0.34914529914529924,0
1,157.0,154.0,4.5,0.784965034965035,1
0,148.0,154.0,4.0,0.33931623931623944,0
0,158.0,170.0,4.0,0.500854700854701,1
0,140.0,130.0,3.4999999999999996,0.10683760683760683,0
1,150.0,156.0,3.5,0.7454545454545456,1
0,154.0,144.0,3.4999999999999996,0.2683760683760684,0
0,148.0,144.0,3.4999999999999996,0.24529914529914537,0
1,163.0,161.0,4.0,0.8479020979020981,1
1,154.0,163.0,2.9999999999999996,0.8006993006993007,1
1,142.0,154.0,2.5,0.6713286713286715,1
0,154.0,144.0,3.4999999999999996,0.2683760683760684,0
0,149.0,160.0,4.0,0.3893162393162394,0
1,150.0,153.0,4.0,0.7363636363636364,1
0,148.0,147.0,3.4999999999999996,0.2683760683760685,0
0,153.0,159.0,5.000000000000001,0.4311965811965813,0
1,150.0,135.0,4.5,0.6118881118881119,1
0,158.0,142.0,4.5,0.3025641025641027,0
1,148.0,161.99999999999997,2.9999999999999996,0.7699300699300698,1
0,152.0,138.0,5.000000000000001,0.2658119658119659,0
0,158.0,160.0,5.5,0.47521367521367525,0
1,140.0,146.0,4.0,0.6440559440559442,1
0,152.0,161.0,3.4999999999999996,0.3914529914529916,0
1,148.0,153.0,3.5,0.7146853146853148,1
1,163.0,161.0,5.5,0.8898601398601401,1
0,148.0,153.0,4.5,0.3487179487179488,0
0,154.0,161.99999999999997,3.4999999999999996,0.4068376068376068,0
0,136.0,143.0,2.5000000000000004,0.1572649572649574,0
0,153.0,144.0,3.4999999999999996,0.2645299145299146,0
1,142.0,154.0,2.9999999999999996,0.6853146853146854,1
1,140.0,154.0,3.5,0.6916083916083917,1
0,158.0,144.0,5.000000000000001,0.33504273504273513,0
1,165.0,166.0,4.0,0.8940559440559442,1
0,153.0,150.0,4.5,0.3448717948717949,0
0,141.0,148.0,2.5000000000000004,0.2149572649572651,0
0,170.0,152.0,5.000000000000001,0.4427350427350428,0
1,157.0,151.0,4.0,0.747902097902098,1
1,144.0,157.0,3.5,0.7300699300699303,1
1,158.0,161.99999999999997,2.9999999999999996,0.8083916083916084,1
0,138.0,153.0,3.0,0.25897435897435905,0
0,158.0,152.0,4.0,0.36239316239316255,0
1,142.0,143.0,4.0,0.6286713286713288,1
0,150.0,145.0,3.4999999999999996,0.2606837606837607,0
1,142.0,161.99999999999997,2.5,0.7328671328671329,1
0,156.0,150.0,4.0,0.33931623931623944,0
0,153.0,158.0,2.5000000000000004,0.3380341880341881,0
1,160.0,160.0,3.5,0.8146853146853148,1
0,160.0,150.0,4.5,0.37179487179487186,0
1,154.0,156.0,4.5,0.788811188811189,1
0,152.0,152.0,4.0,0.33931623931623944,0
1,153.0,154.0,3.5,0.7416083916083918,1
0,154.0,150.0,4.0,0.33162393162393167,0
1,152.0,166.99999999999997,3.5,0.8377622377622378,1
1,144.0,166.99999999999997,2.5,0.7790209790209791,1
0,165.0,160.0,4.5,0.467948717948718,0
0,150.0,169.0,3.4999999999999996,0.44529914529914544,0
0,142.0,146.0,2.5000000000000004,0.2034188034188036,0
1,142.0,150.0,2.5,0.6405594405594407,1
1,138.0,161.99999999999997,3.5,0.7454545454545456,1
1,145.0,150.0,3.5,0.6800699300699302,1
0,159.0,158.0,4.0,0.4123931623931625,0
0,150.0,132.0,4.0,0.17777777777777787,0
1,160.0,159.0,3.5,0.8069930069930071,1
0,150.0,159.0,3.4999999999999996,0.3683760683760684,0
0,156.0,144.0,4.5,0.3102564102564104,0
0,157.0,164.0,3.0,0.4166666666666669,0
0,146.0,155.0,3.4999999999999996,0.3222222222222223,0
0,169.0,160.0,4.0,0.46623931623931636,0
0,147.0,148.0,3.0,0.2551282051282052,0
0,133.0,148.0,2.5000000000000004,0.18418803418803428,0
0,150.0,164.0,3.0,0.3897435897435899,0
0,158.0,146.0,4.5,0.3333333333333335,0
