Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
1,147.0,150.0,2.9999999999999996,0.4943887502405051,0
1,146.0,145.0,3.5,0.40106849612747225,0
1,152.0,166.0,2.5,0.7117121106225907,1
1,154.0,166.0,2.9999999999999996,0.7408000795409201,1
0,152.0,150.0,3.0,0.5145086920547426,1
1,155.0,159.0,4.5,0.6988824461616472,1
0,136.0,146.0,2.0,0.2972534280265237,0
0,154.0,160.0,3.4999999999999996,0.6502934262639151,1
1,142.0,158.0,2.5,0.49823304805330376,0
0,137.0,150.0,3.4999999999999996,0.3897657137380487,0
0,153.0,147.0,3.4999999999999996,0.4226445554018433,0
0,161.0,164.0,4.0,0.7665982399623071,1
0,136.0,142.0,2.5000000000000004,0.27132844023351477,0
0,151.0,156.0,3.0,0.5919486178786734,1
0,158.0,160.0,5.5,0.7794598658374348,1
1,147.0,166.0,2.9999999999999996,0.6528887540276226,1
0,146.0,146.0,3.0,0.3792268865799431,0
1,157.0,156.0,4.0,0.6027995013010886,1
0,142.0,140.0,3.0,0.3397094045382859,0
1,161.0,162.0,3.5,0.718852347731315,1
0,160.0,154.0,4.5,0.6474587193975035,1
0,156.0,152.0,4.5,0.5389906610983946,1
0,154.0,150.0,4.0,0.5606273241807649,1
0,156.0,150.0,3.4999999999999996,0.5104560745354648,1
0,148.0,142.0,3.0,0.37708181775394406,0
0,146.0,149.0,3.0,0.39660539333076944,0
1,154.0,154.0,4.0,0.5885384756134233,1
0,142.0,150.0,2.0,0.361559113807823,0
0,152.0,155.0,5.000000000000001,0.6728127723785641,1
0,156.0,157.0,3.0,0.5801014627510919,1
0,144.0,150.0,3.0,0.41882492495451557,0
1,163.0,155.0,4.0,0.6422464542181693,1
1,163.0,170.0,4.5,0.8339559016580926,1
0,157.0,166.0,5.000000000000001,0.7982828891916407,1
0,140.0,146.0,3.0,0.37593749107401875,0
1,142.0,158.0,2.5,0.5149011559798524,1
1,130.0,148.0,2.9999999999999996,0.3617403731235539,0
1,142.0,158.0,3.5,0.5641285653104131,1
0,158.0,157.0,4.5,0.6301411907096752,1
0,140.0,146.0,2.5000000000000004,0.36062314901542514,0
0,140.0,148.0,3.4999999999999996,0.4606380574196227,0
0,158.0,144.0,5.000000000000001,0.555743948468763,1
1,148.0,168.0,2.0,0.6949289867860157,1
1,161.99999999999997,164.0,4.5,0.7420024917410796,1
0,154.0,157.0,3.4999999999999996,0.550452292886059,1
0,151.0,151.0,4.0,0.5454053707224106,1
1,138.0,153.0,2.9999999999999996,0.4100540940681761,0
0,161.99999999999997,150.0,4.5,0.6346484510377286,1
0,152.0,140.0,3.4999999999999996,0.4044038021603324,0
0,140.0,159.0,2.5000000000000004,0.4662889900327993,0
0,146.0,144.0,3.0,0.38742499030748223,0
