Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
1,147.0,144.0,2.9999999999999996,0.547166528018283,1
1,146.0,140.0,3.5,0.47329071834969433,0
1,152.0,161.99999999999997,2.5,0.7672676661781461,1
1,154.0,160.0,2.9999999999999996,0.7713556350964756,1
0,152.0,150.0,3.0,0.5145086920547426,1
1,155.0,154.0,4.5,0.7516602239394251,1
0,136.0,146.0,2.0,0.2972534280265237,0
0,154.0,160.0,3.4999999999999996,0.6502934262639151,1
1,142.0,154.0,2.5,0.5648997147199705,1
0,137.0,150.0,3.4999999999999996,0.3897657137380487,0
0,153.0,147.0,3.4999999999999996,0.4226445554018433,0
0,161.0,164.0,4.0,0.7665982399623071,1
0,136.0,142.0,2.5000000000000004,0.27132844023351477,0
0,151.0,156.0,3.0,0.5919486178786734,1
0,158.0,160.0,5.5,0.7794598658374348,1
1,147.0,160.0,2.9999999999999996,0.6834443095831781,1
0,146.0,146.0,3.0,0.3792268865799431,0
1,157.0,151.0,4.0,0.6597439457455333,1
0,142.0,140.0,3.0,0.3397094045382859,0
1,161.0,158.0,3.5,0.7799634588424261,1
0,160.0,154.0,4.5,0.6474587193975035,1
0,156.0,152.0,4.5,0.5389906610983946,1
0,154.0,150.0,4.0,0.5606273241807649,1
0,156.0,150.0,3.4999999999999996,0.5104560745354648,1
0,148.0,142.0,3.0,0.37708181775394406,0
0,146.0,149.0,3.0,0.39660539333076944,0
1,154.0,148.0,4.0,0.6357606978356454,1
0,142.0,150.0,2.0,0.361559113807823,0
0,152.0,155.0,5.000000000000001,0.6728127723785641,1
0,156.0,157.0,3.0,0.5801014627510919,1
0,144.0,150.0,3.0,0.41882492495451557,0
1,163.0,150.0,4.0,0.7005797875515025,1
1,163.0,170.0,4.5,0.9339559016580924,1
0,157.0,166.0,5.000000000000001,0.7982828891916407,1
0,140.0,146.0,3.0,0.37593749107401875,0
1,142.0,153.0,2.5,0.5690678226465192,1
1,130.0,142.0,2.9999999999999996,0.4172959286791096,0
1,142.0,154.0,3.5,0.6307952319770799,1
0,158.0,157.0,4.5,0.6301411907096752,1
0,140.0,146.0,2.5000000000000004,0.36062314901542514,0
0,140.0,148.0,3.4999999999999996,0.4606380574196227,0
0,158.0,144.0,5.000000000000001,0.555743948468763,1
1,148.0,164.0,2.0,0.7477067645637938,1
1,161.99999999999997,160.0,4.5,0.8003358250744129,1
0,154.0,157.0,3.4999999999999996,0.550452292886059,1
0,151.0,151.0,4.0,0.5454053707224106,1
1,138.0,148.0,2.9999999999999996,0.4711652051792871,0
0,161.99999999999997,150.0,4.5,0.6346484510377286,1
0,152.0,140.0,3.4999999999999996,0.4044038021603324,0
0,140.0,159.0,2.5000000000000004,0.4662889900327993,0
0,146.0,144.0,3.0,0.38742499030748223,0
1,158.0,150.0,4.5,0.7333706460763835,1
1,150.0,156.0,3.5,0.7198263348030136,1
1,154.0,166.0,2.9999999999999996,0.8383143834935446,1
0,150.0,170.0,2.5000000000000004,0.7060376058972714,1
0,146.0,144.0,3.4999999999999996,0.39521962287947926,0
0,156.0,154.0,5.000000000000001,0.5998146990166715,1
0,142.0,147.0,3.0,0.36467749952340517,0
1,152.0,153.0,2.9999999999999996,0.6440810351065833,1
0,142.0,130.0,3.4999999999999996,0.19367364852253946,0
1,156.0,168.0,4.0,0.8877370857312492,1
1,137.0,170.0,2.5,0.7381064318129765,1
1,134.0,148.0,2.5,0.49013138931815403,0
1,161.99999999999997,156.0,4.5,0.8141197279432563,1
1,160.0,170.0,4.0,0.8892943939915133,1
0,146.0,144.0,3.4999999999999996,0.35508686956737534,0
1,154.0,163.0,2.9999999999999996,0.7234163358729402,1
1,142.0,143.0,4.0,0.5272672914169586,1
0,142.0,154.0,2.5000000000000004,0.4294215337969184,0
0,169.0,160.0,4.0,0.7628733830288033,1
0,161.99999999999997,161.0,3.4999999999999996,0.700649858753419,1
0,143.0,143.0,3.4999999999999996,0.329217199532709,0
1,151.0,155.0,3.5,0.6935102219411154,1
0,148.0,144.0,3.4999999999999996,0.38943574162348404,0
1,170.0,166.0,5.0,0.9787673075174935,1
1,156.0,161.0,3.5,0.7889920061038347,1
0,164.0,156.0,3.4999999999999996,0.6163844432214316,1
0,147.0,150.0,5.000000000000001,0.5253941940899787,1
1,159.0,155.0,4.5,0.79136923896402,1
1,148.0,154.0,2.5,0.5642647633522485,1
1,142.0,142.0,2.9999999999999996,0.4941897091573133,0
1,138.0,146.0,2.5,0.5001301550136166,1
1,142.0,150.0,2.5,0.5335646041532608,1
