Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
0,148.0,144.0,3.0,0.22725948438954424,0
1,153.0,161.99999999999997,4.0,0.5581894839656608,1
0,151.0,156.0,3.4999999999999996,0.3352212114734163,0
1,156.0,168.0,2.9999999999999996,0.7566488289531725,1
1,154.0,159.0,4.0,0.9204334503788254,1
0,148.0,150.0,4.0,0.4563510616408748,0
1,152.0,170.0,4.0,0.8188296374682691,1
0,148.0,154.0,4.0,0.5404031541353858,1
0,159.0,152.0,5.000000000000001,0.6267422343369685,1
1,137.0,170.0,2.5,0.6236037810576802,1
1,148.0,147.0,2.9999999999999996,0.4811381163792243,0
1,144.0,130.0,2.5,0.32656920960901686,0
0,159.0,156.0,5.000000000000001,0.6467147932134528,1
0,152.0,147.0,4.5,0.3441442456966034,0
0,152.0,147.0,5.5,0.4964127395053841,0
0,160.0,154.0,4.5,0.5911293957420051,1
1,148.0,154.0,3.5,0.7728756197909747,1
1,163.0,144.0,4.5,0.6070547333386758,1
1,160.0,156.0,4.5,0.6514444963530607,1
0,160.0,160.0,5.000000000000001,0.6141176497703874,1
0,147.0,156.0,3.4999999999999996,0.3909106355776978,0
1,151.0,166.0,2.9999999999999996,0.5709348601937676,1
0,146.0,139.0,4.0,0.29268995457024644,0
1,143.0,152.0,2.5,0.6210080320305348,1
1,152.0,157.0,2.9999999999999996,0.625506121870193,1
0,158.0,157.0,4.0,0.7203208993655392,1
1,142.0,148.0,2.5,0.4190636520008527,0
0,137.0,150.0,3.4999999999999996,0.3742229360170147,0
1,140.0,156.0,3.5,0.44374823553522735,0
0,150.0,164.0,4.0,0.7516294222880315,1
1,144.0,160.0,3.5,0.6851397323335557,1
1,148.0,142.0,2.9999999999999996,0.7761119803656018,1
1,136.0,154.0,2.0,0.4013771624978907,0
1,166.0,165.0,3.5,0.8205183770915289,1
1,163.0,170.0,4.5,0.8627999298777727,1
0,153.0,146.0,4.0,0.5204008115073633,1
0,140.0,146.0,2.0,0.32599563546005483,0
0,148.0,142.0,3.0,0.4018934076067142,0
0,145.0,158.0,3.0,0.38723830843462953,0
1,148.0,160.0,2.9999999999999996,0.6842834268513698,1
1,150.0,159.0,4.0,0.5082380834575828,1
0,158.0,156.0,4.0,0.47604932692089097,0
1,144.0,166.99999999999997,2.9999999999999996,0.8050092794807696,1
1,158.0,168.0,3.5,0.8366050703249421,1
1,155.0,150.0,4.5,0.47666331008906565,0
0,166.0,168.0,4.5,0.7781944859544084,1
0,145.0,158.0,4.0,0.5174170684343965,1
1,142.0,156.0,2.9999999999999996,0.4889734939504992,0
1,159.0,148.0,4.5,0.7477357649050104,1
1,146.0,150.0,4.0,0.5776190234131289,1
1,153.0,164.0,3.5,0.7571403988822494,1
0,140.0,150.0,2.5000000000000004,0.3061397397770843,0
0,150.0,156.0,3.4999999999999996,0.3774401990835237,0
0,140.0,132.0,3.0,0.0509394487304633,0
0,152.0,154.0,4.0,0.6245364138971223,1
1,150.0,161.99999999999997,2.5,0.4965584483436023,0
0,156.0,163.0,3.4999999999999996,0.5246051200031384,1
0,163.0,154.0,3.0,0.5892042799538124,1
0,150.0,166.0,3.0,0.3914830444402614,0
1,150.0,156.0,3.5,0.5923663462908925,1
1,149.0,152.0,2.9999999999999996,0.5623287143131489,1
0,147.0,141.0,3.0,0.3880984202595567,0
1,161.99999999999997,160.0,4.5,0.9506694898018163,1
1,155.0,154.0,4.5,0.8444480144013055,1
1,148.0,161.99999999999997,2.5,0.614450958148293,1
1,146.0,148.0,4.5,0.4637940999961946,0
1,149.0,163.0,3.5,0.6282338750109511,1
0,150.0,152.0,4.0,0.5128438996015784,1
1,158.0,154.0,4.5,0.722345252666899,1
0,161.99999999999997,145.0,5.000000000000001,0.430119429340203,0
