Gender,GRE_V,GRE_Q,GRE_AW,Score,Label
0,148.0,144.0,3.0,-0.6528681190675212,0
1,153.0,161.99999999999997,4.0,-1.0738501098383404,0
0,151.0,156.0,3.4999999999999996,-1.1236366506979376,0
1,156.0,168.0,2.9999999999999996,0.5297458652892998,1
1,154.0,159.0,4.0,2.795117332071083,1
0,148.0,150.0,4.0,0.6081093818408465,1
1,152.0,170.0,4.0,0.7929680918544079,1
0,148.0,154.0,4.0,1.0541858623415108,1
0,159.0,152.0,5.000000000000001,1.134166170530178,1
1,137.0,170.0,2.5,0.11817164896064047,0
1,148.0,147.0,2.9999999999999996,0.23991651732759572,0
1,144.0,130.0,2.5,0.7471314900295628,1
0,159.0,156.0,5.000000000000001,0.939447314850576,1
0,152.0,147.0,4.5,-0.6344834689598942,0
0,152.0,147.0,5.5,0.44992986418964187,0
0,160.0,154.0,4.5,0.7506458092719025,1
1,148.0,154.0,3.5,2.2877208443743933,1
1,163.0,144.0,4.5,0.5174538990433228,1
1,160.0,156.0,4.5,-0.07406513747949539,0
0,160.0,160.0,5.000000000000001,0.16972588041992343,0
0,147.0,156.0,3.4999999999999996,-0.36952018743290027,0
1,151.0,166.0,2.9999999999999996,-0.8836438223047501,0
0,146.0,139.0,4.0,0.1548316444678956,0
1,143.0,152.0,2.5,1.5713808253558517,1
1,152.0,157.0,2.9999999999999996,0.5002632389039505,1
0,158.0,157.0,4.0,2.064474425754156,1
1,142.0,148.0,2.5,-0.00431297494096855,0
0,137.0,150.0,3.4999999999999996,0.5483250391824916,1
1,140.0,156.0,3.5,-0.806330775960859,0
0,150.0,164.0,4.0,2.0817263216457462,1
1,144.0,160.0,3.5,1.0159175253557606,1
1,148.0,142.0,2.9999999999999996,3.6827107127469256,1
1,136.0,154.0,2.0,-0.29771827401099277,0
1,166.0,165.0,3.5,0.7919261951577139,1
1,163.0,170.0,4.5,0.5110169755454035,1
0,153.0,146.0,4.0,1.3965235471723962,1
0,140.0,146.0,2.0,0.9699872187980776,1
0,148.0,142.0,3.0,1.2906933353263998,1
0,145.0,158.0,3.0,-0.2857187675055568,0
1,148.0,160.0,2.9999999999999996,0.9894251776046064,1
1,150.0,159.0,4.0,-1.1296141149191223,0
0,158.0,156.0,4.0,-0.2796301875812157,0
